"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
2566,"true","false","NONE","true",2,"WATTS","PRICE",1272210330,"true",5,4,"false",500,0.563,0.5,"true"
2581,"true","false","NONE","true",2,"WATTS","PRICE",1272210731,"true",5,4,"false",500,0.578,0.5,"true"
2596,"true","false","NONE","true",2,"WATTS","PRICE",1272210895,"true",5,4,"false",500,0.593,0.5,"true"
2611,"true","false","NONE","true",2,"WATTS","PRICE",1272211194,"true",5,4,"false",500,0.608,0.5,"true"
2626,"true","false","NONE","true",2,"WATTS","PRICE",1272211366,"true",5,4,"false",500,0.623,0.5,"true"
2641,"true","false","NONE","true",2,"WATTS","PRICE",1272211563,"true",5,4,"false",500,0.638,0.5,"true"
2656,"true","false","NONE","true",2,"WATTS","PRICE",1272211750,"true",5,4,"false",500,0.653,0.5,"true"
2671,"true","false","NONE","true",2,"WATTS","PRICE",1272211958,"true",5,4,"false",500,0.668,0.5,"true"
2686,"true","false","NONE","true",2,"WATTS","PRICE",1272212149,"true",5,4,"false",500,0.683,0.5,"true"
2701,"true","false","NONE","true",2,"WATTS","PRICE",1272212287,"true",5,4,"false",500,0.698,0.5,"true"
2716,"true","false","NONE","true",2,"WATTS","PRICE",1272212482,"true",5,4,"false",500,0.713,0.5,"true"
2731,"true","false","NONE","true",2,"WATTS","PRICE",1272212636,"true",5,4,"false",500,0.728,0.5,"true"
2746,"true","false","NONE","true",2,"WATTS","PRICE",1272212747,"true",5,4,"false",500,0.743,0.5,"true"
2761,"true","false","NONE","true",2,"WATTS","PRICE",1272212894,"true",5,4,"false",500,0.758,0.5,"true"
2776,"true","false","NONE","true",2,"WATTS","PRICE",1272213037,"true",5,4,"false",500,0.773,0.5,"true"
2791,"true","false","NONE","true",2,"WATTS","PRICE",1272213184,"true",5,4,"false",500,0.788,0.5,"true"
2806,"true","false","NONE","true",2,"WATTS","PRICE",1272213432,"true",5,4,"false",500,0.803,0.5,"true"
2821,"true","false","NONE","true",2,"WATTS","PRICE",1272213596,"true",5,4,"false",500,0.818,0.5,"true"
2836,"true","false","NONE","true",2,"WATTS","PRICE",1272213768,"true",5,4,"false",500,0.833,0.5,"true"
2851,"true","false","NONE","true",2,"WATTS","PRICE",1272213942,"true",5,4,"false",500,0.848,0.5,"true"
2866,"true","false","NONE","true",2,"WATTS","PRICE",1272214106,"true",5,4,"false",500,0.863,0.5,"true"
2881,"true","false","NONE","true",2,"WATTS","PRICE",1272214269,"true",5,4,"false",500,0.878,0.5,"true"
2896,"true","false","NONE","true",2,"WATTS","PRICE",1272214386,"true",5,4,"false",500,0.893,0.5,"true"
2911,"true","false","NONE","true",2,"WATTS","PRICE",1272214454,"true",5,4,"false",500,0.908,0.5,"true"
2926,"true","false","NONE","true",2,"WATTS","PRICE",1272214519,"true",5,4,"false",500,0.923,0.5,"true"
2941,"true","false","NONE","true",2,"WATTS","PRICE",1272214584,"true",5,4,"false",500,0.938,0.5,"true"
2956,"true","false","NONE","true",2,"WATTS","PRICE",1272214656,"true",5,4,"false",500,0.953,0.5,"true"
2971,"true","false","NONE","true",2,"WATTS","PRICE",1272214713,"true",5,4,"false",500,0.968,0.5,"true"
2986,"true","false","NONE","true",2,"WATTS","PRICE",1272214775,"true",5,4,"false",500,0.983,0.5,"true"
3001,"true","false","NONE","true",2,"WATTS","PRICE",1272214845,"true",5,4,"false",500,0.998,0.5,"true"
10,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272131121,"true",5,4,"false",500,0.009,0.5,"true"
25,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272131850,"true",5,4,"false",500,0.024,0.5,"true"
40,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272132436,"true",5,4,"false",500,0.039,0.5,"true"
55,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272133123,"true",5,4,"false",500,0.054,0.5,"true"
70,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272133673,"true",5,4,"false",500,0.069,0.5,"true"
85,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272134199,"true",5,4,"false",500,0.084,0.5,"true"
100,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272134863,"true",5,4,"false",500,0.099,0.5,"true"
115,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272135302,"true",5,4,"false",500,0.114,0.5,"true"
130,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272135949,"true",5,4,"false",500,0.129,0.5,"true"
145,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272136416,"true",5,4,"false",500,0.144,0.5,"true"
160,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272137042,"true",5,4,"false",500,0.159,0.5,"true"
175,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272137696,"true",5,4,"false",500,0.174,0.5,"true"
190,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272138314,"true",5,4,"false",500,0.189,0.5,"true"
205,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272138915,"true",5,4,"false",500,0.204,0.5,"true"
220,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272139611,"true",5,4,"false",500,0.219,0.5,"true"
235,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272140255,"true",5,4,"false",500,0.234,0.5,"true"
250,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272140720,"true",5,4,"false",500,0.249,0.5,"true"
265,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272141517,"true",5,4,"false",500,0.264,0.5,"true"
280,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272142082,"true",5,4,"false",500,0.279,0.5,"true"
295,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272142515,"true",5,4,"false",500,0.294,0.5,"true"
310,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272143092,"true",5,4,"false",500,0.309,0.5,"true"
325,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272143742,"true",5,4,"false",500,0.324,0.5,"true"
340,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272144346,"true",5,4,"false",500,0.339,0.5,"true"
355,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272144779,"true",5,4,"false",500,0.354,0.5,"true"
370,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272145270,"true",5,4,"false",500,0.369,0.5,"true"
385,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272145669,"true",5,4,"false",500,0.384,0.5,"true"
400,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272146252,"true",5,4,"false",500,0.399,0.5,"true"
415,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272146664,"true",5,4,"false",500,0.414,0.5,"true"
430,"true","false","NONE","true",2,"WATTS","ALWAYS_BUY",1272147051,"true",5,4,"false",500,0.429,0.5,"true"
